2019-11-06 10:34:13.829	{5186; 152.4207}
2019-11-06 10:34:13.954	{5217; 152.4207}
2019-11-06 10:34:13.954	{5217; 151.7518}
2019-11-06 10:34:14.016	{5217; 151.1995}
2019-11-06 10:34:14.142	{5278; 151.1995}
2019-11-06 10:34:14.142	{5278; 150.6826}
2019-11-06 10:34:14.204	{5278; 150.1762}
2019-11-06 10:34:14.329	{5333; 150.1762}
2019-11-06 10:34:14.329	{5333; 149.6555}
2019-11-06 10:34:14.454	{5355; 149.6555}
2019-11-06 10:34:14.454	{5355; 149.0999}
2019-11-06 10:34:14.517	{5355; 148.4664}
2019-11-06 10:34:14.642	{5390; 148.4664}
2019-11-06 10:34:14.642	{5390; 147.8032}
2019-11-06 10:34:14.704	{5390; 147.1886}
2019-11-06 10:34:14.829	{5406; 147.1886}
2019-11-06 10:34:14.829	{5406; 146.6647}
2019-11-06 10:34:14.954	{5438; 146.6647}
2019-11-06 10:34:14.954	{5438; 146.2561}
2019-11-06 10:34:15.017	{5438; 146.0502}
2019-11-06 10:34:15.142	{5470; 146.0502}
2019-11-06 10:34:15.142	{5470; 146.0058}
2019-11-06 10:34:15.204	{5470; 146.0464}
2019-11-06 10:34:15.329	{5497; 146.0464}
2019-11-06 10:34:15.329	{5497; 146.1972}
2019-11-06 10:34:15.454	{5497; 146.3892}
2019-11-06 10:34:15.517	{5497; 146.56}
2019-11-06 10:34:15.642	{5513; 146.56}
2019-11-06 10:34:15.642	{5513; 146.6286}
2019-11-06 10:34:15.704	{5513; 146.6325}
2019-11-06 10:34:15.829	{5513; 146.4236}
2019-11-06 10:34:15.954	{5513; 146.1375}
2019-11-06 10:34:16.017	{5513; 145.7533}
2019-11-06 10:34:16.142	{5499; 145.7533}
2019-11-06 10:34:16.142	{5499; 145.3616}
2019-11-06 10:34:16.204	{5499; 144.981}
2019-11-06 10:34:16.329	{5499; 144.7559}
2019-11-06 10:34:16.454	{5499; 144.6373}
2019-11-06 10:34:16.517	{5499; 144.7294}
2019-11-06 10:34:16.642	{5499; 145.0272}
2019-11-06 10:34:16.704	{5516; 145.0272}
2019-11-06 10:34:16.704	{5516; 145.374}
2019-11-06 10:34:16.829	{5516; 145.7805}
2019-11-06 10:34:16.954	{5532; 145.7805}
2019-11-06 10:34:16.954	{5532; 146.2138}
2019-11-06 10:34:17.017	{5532; 146.6681}
2019-11-06 10:34:17.142	{5532; 147.1366}
2019-11-06 10:34:17.204	{5532; 147.6082}
